"X1","account_id","post_id","Category","Page","Post.URL","Date.Published","Post.Type","Rating","Debate","share_count","reaction_count","comment_count","share_count_ln","comment_count_ln"
164,184096565021911,1041533232611569,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041533232611569",2016-09-26,"photo","mostly true","yes",4,26,28,1.38629436111989,3.36729582998647
165,184096565021911,1041535642611328,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041535642611328",2016-09-26,"link","mostly true","yes",10,97,39,2.30258509299405,3.68887945411394
166,184096565021911,1041543859277173,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041543859277173",2016-09-26,"link","no factual content","yes",228,447,147,5.42934562895444,4.99721227376411
167,184096565021911,1041555632609329,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041555632609329",2016-09-26,"photo","mostly true","yes",6,43,14,1.79175946922805,2.70805020110221
168,184096565021911,1041560069275552,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041560069275552",2016-09-26,"video","mostly true","yes",37,62,40,3.61091791264422,3.71357206670431
169,184096565021911,1041562635941962,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041562635941962",2016-09-26,"photo","mostly true","yes",8,40,16,2.07944154167984,2.83321334405622
170,184096565021911,1041564352608457,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041564352608457",2016-09-26,"photo","mostly true","yes",20,207,50,2.99573227355399,3.93182563272433
171,184096565021911,1041569205941305,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041569205941305",2016-09-26,"photo","mostly true","yes",4,24,25,1.38629436111989,3.25809653802148
172,184096565021911,1041491152615777,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041491152615777",2016-09-27,"photo","mostly true",NA,5,35,17,1.6094379124341,2.89037175789616
173,184096565021911,1041579029273656,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041579029273656",2016-09-27,"video","mostly true","yes",37,110,40,3.61091791264422,3.71357206670431
175,184096565021911,1041757029255856,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041757029255856",2016-09-27,"video","mostly true","yes",42,336,93,3.73766961828337,4.54329478227
176,184096565021911,1041765635921662,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041765635921662",2016-09-27,"video","mostly true","yes",73,204,98,4.29045944114839,4.59511985013459
178,184096565021911,1041832262581666,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041832262581666",2016-09-27,"link","mostly true","yes",25,184,56,3.2188758248682,4.04305126783455
179,184096565021911,1041860072578885,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041860072578885",2016-09-27,"video","mostly true","yes",45,366,116,3.80666248977032,4.76217393479776
180,184096565021911,1041861279245431,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041861279245431",2016-09-27,"link","mostly true","yes",8,137,67,2.07944154167984,4.21950770517611
181,184096565021911,1041887699242789,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041887699242789",2016-09-27,"video","mostly true","yes",32,97,59,3.46573590279973,4.0943445622221
182,184096565021911,1041904609241098,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041904609241098",2016-09-27,"video","mostly true","yes",108,673,146,4.68213122712422,4.99043258677874
183,184096565021911,1041943452570547,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041943452570547",2016-09-27,"link","mostly true","yes",3,66,33,1.09861228866811,3.52636052461616
184,184096565021911,1041985262566366,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041985262566366",2016-09-27,"video","mostly true","yes",27,540,119,3.29583686600433,4.78749174278205
185,184096565021911,1041988969232662,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041988969232662",2016-09-27,"link","mostly true",NA,21,185,69,3.04452243772342,4.24849524204936
186,184096565021911,1042018955896330,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1042018955896330",2016-09-27,"link","mostly true","yes",19,332,68,2.94443897916644,4.23410650459726
187,184096565021911,1042039099227649,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1042039099227649",2016-09-27,"video","mostly true","yes",15,306,100,2.70805020110221,4.61512051684126
188,184096565021911,1042051285893097,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1042051285893097",2016-09-27,"video","mostly true","yes",1104,1420,230,7.00669522683704,5.44241771052179
189,184096565021911,1042083579223201,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1042083579223201",2016-09-27,"video","mostly true","yes",375,915,395,5.92692602597041,5.98141421125448
190,184096565021911,1042112815886944,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1042112815886944",2016-09-27,"link","mostly true","yes",14,184,107,2.63905732961526,4.68213122712422
191,184096565021911,1042165485881677,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1042165485881677",2016-09-27,"link","mostly true",NA,76,387,59,4.33073334028633,4.0943445622221
192,184096565021911,1042171789214380,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1042171789214380",2016-09-27,"video","mostly true",NA,10,10,16,2.30258509299405,2.83321334405622
193,184096565021911,1042203689211190,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1042203689211190",2016-09-27,"link","mostly true",NA,7,76,9,1.94591014905531,2.30258509299405
194,184096565021911,1042236372541255,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1042236372541255",2016-09-27,"link","mostly true",NA,7,29,6,1.94591014905531,1.94591014905531
195,184096565021911,1042250705873155,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1042250705873155",2016-09-27,"video","mostly true",NA,23,422,215,3.13549421592915,5.37527840768417
196,184096565021911,1042266479204911,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1042266479204911",2016-09-27,"link","mostly true",NA,9,39,8,2.19722457733622,2.19722457733622
197,184096565021911,1042295002535392,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1042295002535392",2016-09-27,"link","mostly true","yes",5,68,42,1.6094379124341,3.76120011569356
198,184096565021911,1042315892533303,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1042315892533303",2016-09-27,"link","mostly true","yes",65,461,90,4.17438726989564,4.51085950651685
199,184096565021911,1042353372529555,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1042353372529555",2016-09-27,"video","mostly true","yes",13,138,50,2.56494935746154,3.93182563272433
200,184096565021911,1042362422528650,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1042362422528650",2016-09-27,"link","mostly true",NA,1,19,3,0,1.38629436111989
201,146422995398181,1446522352054899,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1446522352054899",2016-09-19,"link","mostly true",NA,130,1032,382,4.86753445045558,5.94803498918065
202,146422995398181,1446620375378430,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1446620375378430",2016-09-19,"link","mixture of true and false",NA,241,2027,226,5.48479693349065,5.4249500174814
203,146422995398181,1446625628711238,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1446625628711238",2016-09-19,"link","mixture of true and false",NA,991,3087,313,6.89871453432999,5.74939298590825
204,146422995398181,1446671962039938,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1446671962039938",2016-09-19,"link","mostly true",NA,1190,5112,293,7.08170858610557,5.68357976733868
205,146422995398181,1446692758704525,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1446692758704525",2016-09-19,"link","mostly true",NA,1018,4388,122,6.92559519711047,4.81218435537242
206,146422995398181,1446693125371155,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1446693125371155",2016-09-19,"link","mostly true",NA,375,3015,88,5.92692602597041,4.48863636973214
207,146422995398181,1446716095368858,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1446716095368858",2016-09-19,"link","mostly true",NA,557,1597,225,6.32256523992728,5.42053499927229
208,146422995398181,1446717032035431,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1446717032035431",2016-09-19,"link","mostly true",NA,894,3454,325,6.79570577517351,5.78689738136671
209,146422995398181,1446984445342023,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1446984445342023",2016-09-19,"link","mostly true",NA,132,866,183,4.88280192258637,5.21493575760899
210,146422995398181,1447242135316254,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447242135316254",2016-09-19,"link","mostly true",NA,1138,5281,318,7.03702761468628,5.76519110278484
211,146422995398181,1447249158648885,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447249158648885",2016-09-19,"link","mixture of true and false",NA,1145,6552,562,7.04315991598834,6.33327962813969
212,146422995398181,1447270141980120,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447270141980120",2016-09-19,"link","mixture of true and false",NA,8466,7584,1343,9.04381342108087,7.20340552108309
213,146422995398181,1447381958635605,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447381958635605",2016-09-19,"link","mostly true",NA,827,3491,161,6.71780469502369,5.08759633523238
214,146422995398181,1447394558634345,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447394558634345",2016-09-19,"link","mostly true",NA,426,2475,124,6.05443934626937,4.8283137373023
215,146422995398181,1447438628629938,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447438628629938",2016-09-19,"link","mostly false",NA,167,862,102,5.11799381241676,4.63472898822964
216,146422995398181,1447449521962182,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447449521962182",2016-09-19,"link","mostly true",NA,896,2707,305,6.79794041297493,5.72358510195238
217,146422995398181,1447486135291854,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447486135291854",2016-09-19,"link","mixture of true and false",NA,1400,2728,707,7.24422751560335,6.56244409369372
218,146422995398181,1447567931950341,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447567931950341",2016-09-19,"link","mostly true",NA,1935,4933,444,7.56786260546388,6.09807428216624
219,146422995398181,1447573508616450,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447573508616450",2016-09-19,"link","mostly true",NA,261,931,365,5.56452040732269,5.90263333340137
220,146422995398181,1447680388605762,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447680388605762",2016-09-19,"link","mostly true",NA,1147,3403,386,7.04490511712937,5.95842469302978
221,146422995398181,1447689015271566,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447689015271566",2016-09-19,"link","mostly true",NA,248,894,66,5.51342874616498,4.20469261939097
222,146422995398181,1447692541937880,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447692541937880",2016-09-19,"link","mostly false",NA,156,661,107,5.04985600724954,4.68213122712422
223,146422995398181,1447682791938855,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447682791938855",2016-09-20,"link","mostly true",NA,278,1866,68,5.62762111369064,4.23410650459726
224,146422995398181,1447875271919607,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447875271919607",2016-09-20,"link","mixture of true and false",NA,215,658,144,5.37063802812766,4.97673374242057
225,146422995398181,1447947468579054,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447947468579054",2016-09-20,"link","mostly true",NA,1082,2380,436,6.98656645940643,6.07993319509559
226,146422995398181,1447950298578771,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447950298578771",2016-09-20,"link","mostly true",NA,368,922,192,5.90808293816893,5.26269018890489
227,146422995398181,1447952351911899,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447952351911899",2016-09-20,"link","mostly true",NA,202,576,85,5.30826769740121,4.45434729625351
228,146422995398181,1447953895245078,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447953895245078",2016-09-20,"link","mostly true",NA,363,1621,316,5.89440283426485,5.75890177387728
229,146422995398181,1447962805244187,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447962805244187",2016-09-20,"link","mixture of true and false",NA,4135,4589,937,8.32724260745779,6.84374994900622
230,146422995398181,1447987088575092,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447987088575092",2016-09-20,"link","mixture of true and false",NA,1132,6369,416,7.03174125876313,6.0330862217988
231,146422995398181,1447988215241646,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447988215241646",2016-09-20,"link","mostly true",NA,658,1929,390,6.48920493132532,5.96870755998537
232,146422995398181,1447990211908113,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1447990211908113",2016-09-20,"link","mixture of true and false",NA,379,3120,253,5.93753620508243,5.53733426701854
233,146422995398181,1448025148571286,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1448025148571286",2016-09-20,"link","mixture of true and false",NA,3191,8908,585,8.06808962627824,6.37331978957701
234,146422995398181,1448154985224969,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1448154985224969",2016-09-20,"link","mostly false",NA,285,934,153,5.65248918026865,5.03695260241363
235,146422995398181,1448516865188781,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1448516865188781",2016-09-20,"link","mostly true",NA,691,1597,390,6.53813982376767,5.96870755998537
